cust_id,application_date,age,monthly_income,employment_type,residential_status,credit_limit,debt_to_income,bureau_score,inq_6m,delinq_12m,active_trades,default_12m,inq_3m,delinq_6m,residence_tenure,emi_to_income_ratio,new_trades_3m,utilization_ratio,thin_file_flag,ptp_flag_bureau,education_level,gender,marital_status,risk_region_flag,channel_code
CUST000144,2022-04-06,59,20393.0,SALARIED,OWN,30000,0.59,675.0,3,0,6,0,2,0,12,0.17,2,0.05,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000145,2022-08-10,57,11448.0,SALARIED,RENT,30000,0.37,687.0,1,0,2,0,0,0,8,0.17,1,0.1,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000146,2022-08-19,48,14365.0,SALARIED,RENT,20000,0.53,585.0,2,0,1,0,0,0,4,0.08,3,0.38,1,1,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000147,2022-08-25,45,11572.0,SELF-EMPLOYED,OWN,15000,0.33,637.0,0,0,1,0,0,0,5,0.22,0,0.05,1,1,BACHELORS,FEMALE,MARRIED,1,ONLINE
CUST000148,2022-05-23,36,19769.0,SALARIED,OWN,5000,0.36,694.0,1,1,3,0,0,0,15,0.33,1,0.2,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000149,2022-06-20,22,5011.0,SALARIED,OTHER,15000,0.53,732.0,5,0,3,0,3,0,12,0.17,1,0.38,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000150,2022-01-29,38,12378.0,SALARIED,RENT,20000,0.68,647.0,3,1,1,0,3,0,18,0.26,4,0.56,1,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000151,2022-02-05,37,5498.0,SALARIED,OWN,20000,0.58,673.0,4,0,3,0,2,0,18,0.13,3,0.23,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000152,2022-01-13,50,3000.0,SALARIED,OWN,50000,0.48,595.0,2,1,5,0,2,0,10,0.06,3,0.3,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000153,2022-06-09,59,13190.0,SELF-EMPLOYED,OTHER,15000,0.44,748.0,0,0,3,0,0,0,7,0.05,1,0.39,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST000154,2022-11-23,33,12558.0,SELF-EMPLOYED,RENT,20000,0.27,731.0,1,1,4,0,0,1,2,0.27,0,0.09,0,0,OTHER,MALE,MARRIED,0,DSA
CUST000155,2022-07-06,52,10861.0,SALARIED,OTHER,15000,0.39,708.0,1,1,3,0,0,0,11,0.34,5,0.37,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000156,2022-08-31,49,11575.0,SALARIED,OWN,10000,0.21,695.0,3,1,4,1,1,0,12,0.29,0,0.3,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000157,2022-03-27,50,24393.0,SALARIED,RENT,15000,0.41,753.0,1,0,7,0,0,0,19,0.12,2,0.19,0,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST000158,2022-10-11,38,10967.0,SALARIED,RENT,15000,0.42,635.0,1,0,3,0,0,0,8,0.41,1,0.44,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST000159,2022-03-07,33,14040.0,SALARIED,OWN,50000,0.06,629.0,1,0,1,1,0,0,14,0.32,0,0.3,1,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000160,2022-06-19,63,9403.0,SELF-EMPLOYED,RENT,15000,0.36,728.0,1,1,3,0,0,0,18,0.36,1,0.58,0,0,MASTERS,MALE,SINGLE,1,ONLINE
CUST000161,2022-02-14,41,13181.0,SELF-EMPLOYED,RENT,50000,0.41,725.0,2,0,3,0,1,0,5,0.35,0,0.59,0,1,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000162,2022-03-03,50,11047.0,SALARIED,OWN,15000,0.34,615.0,1,0,2,1,1,0,2,0.32,0,0.64,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000163,2022-05-14,41,10358.0,SALARIED,RENT,10000,0.4,648.0,2,0,4,0,0,0,18,0.22,2,0.32,0,0,OTHER,FEMALE,DIVORCED,0,DSA
CUST000164,2022-10-11,37,19276.0,SALARIED,RENT,10000,0.15,759.0,1,0,3,0,0,0,5,0.17,2,0.68,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST000165,2022-01-28,60,16709.0,SALARIED,RENT,10000,0.23,696.0,2,0,6,0,2,0,16,0.3,1,0.13,0,0,BACHELORS,MALE,DIVORCED,0,DSA
CUST000166,2022-04-18,39,12547.0,SALARIED,RENT,15000,0.51,714.0,3,1,4,0,2,1,0,0.19,3,0.24,0,0,MASTERS,FEMALE,MARRIED,1,BRANCH
CUST000167,2022-02-13,35,3000.0,SALARIED,OWN,5000,0.35,617.0,1,1,4,0,1,1,11,0.27,1,0.13,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000168,2022-12-06,29,10556.0,SALARIED,OWN,15000,0.4,708.0,1,0,3,0,1,0,11,0.25,1,0.09,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000169,2022-10-13,30,22812.0,SALARIED,RENT,50000,0.27,604.0,0,0,4,0,0,0,15,0.2,3,0.15,0,0,OTHER,MALE,SINGLE,0,DSA
CUST000170,2022-11-27,64,11077.0,SALARIED,OWN,20000,0.35,576.0,2,0,3,1,1,0,3,0.27,3,0.56,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000171,2022-05-08,51,16413.0,SELF-EMPLOYED,OWN,20000,0.05,711.0,3,0,8,0,2,0,2,0.29,2,0.42,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST000172,2022-12-14,43,17768.0,SALARIED,RENT,10000,0.48,747.0,3,1,7,0,1,0,6,0.23,0,0.36,0,1,OTHER,FEMALE,MARRIED,0,DSA
CUST000173,2022-08-19,50,12876.0,SALARIED,OWN,15000,0.62,662.0,3,0,4,1,2,0,3,0.05,1,0.48,0,1,MASTERS,FEMALE,MARRIED,0,DSA
CUST000174,2022-07-09,53,8633.0,SALARIED,RENT,10000,0.19,648.0,1,0,2,1,0,0,19,0.24,0,0.51,0,0,MASTERS,FEMALE,SINGLE,0,DSA
CUST000175,2022-08-13,29,3000.0,SALARIED,OWN,30000,0.21,761.0,3,0,3,0,1,0,12,0.19,2,0.34,0,1,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000176,2022-10-10,21,14737.0,SALARIED,OWN,10000,0.42,665.0,3,0,2,0,2,0,7,0.13,1,0.5,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000177,2022-05-01,64,8741.0,SALARIED,OTHER,15000,0.57,672.0,0,0,7,0,0,0,3,0.43,0,0.15,0,0,BACHELORS,FEMALE,SINGLE,1,ONLINE
CUST000178,2022-04-26,55,12705.0,SALARIED,RENT,15000,0.35,760.0,2,0,1,0,2,0,1,0.17,2,0.12,1,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST000179,2022-08-21,31,7001.0,SALARIED,RENT,15000,0.17,657.0,1,1,1,0,0,0,3,0.38,1,0.37,1,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000180,2022-09-16,54,10939.0,SELF-EMPLOYED,RENT,30000,0.32,642.0,2,0,2,0,1,0,2,0.25,2,0.63,0,1,MASTERS,MALE,MARRIED,1,BRANCH
CUST000181,2022-12-25,36,12135.0,SALARIED,RENT,10000,0.2,716.0,1,0,4,0,1,0,19,0.23,1,0.28,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST000182,2022-07-17,29,13074.0,SALARIED,RENT,15000,0.25,639.0,2,0,2,1,2,0,9,0.31,3,0.16,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000183,2022-05-17,52,7541.0,SALARIED,RENT,20000,0.3,668.0,1,1,3,0,0,0,5,0.43,1,0.21,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST000184,2022-11-14,35,16788.0,SALARIED,OTHER,15000,0.21,609.0,0,1,6,1,0,0,18,0.25,0,0.51,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000185,2022-06-14,32,9612.0,SELF-EMPLOYED,OWN,15000,0.23,684.0,4,1,4,0,3,0,2,0.2,2,0.46,0,0,OTHER,FEMALE,MARRIED,0,DSA
CUST000186,2022-08-13,53,5302.0,SALARIED,OTHER,5000,0.36,678.0,1,0,10,0,1,0,19,0.31,1,0.2,0,0,BACHELORS,MALE,MARRIED,1,ONLINE
CUST000187,2022-11-03,34,11564.0,SALARIED,OWN,20000,0.38,723.0,1,1,6,0,1,1,13,0.35,0,0.27,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000188,2022-08-22,28,12138.0,SALARIED,RENT,50000,0.14,718.0,2,0,3,0,2,0,2,0.3,3,0.32,0,0,MASTERS,FEMALE,DIVORCED,1,ONLINE
CUST000189,2022-06-21,28,12642.0,SALARIED,OWN,20000,0.41,703.0,0,0,5,1,0,0,15,0.34,0,0.14,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000190,2022-06-01,47,17449.0,SELF-EMPLOYED,RENT,30000,0.29,695.0,3,0,5,1,1,0,18,0.36,0,0.31,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000191,2022-11-11,32,11054.0,SALARIED,RENT,15000,0.46,671.0,3,1,5,0,1,1,3,0.36,2,0.27,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000192,2022-06-09,21,11522.0,SALARIED,OTHER,10000,0.47,705.0,1,0,5,0,1,0,9,0.25,3,0.13,0,0,BACHELORS,MALE,DIVORCED,0,BRANCH
CUST000193,2022-04-06,63,7587.0,SELF-EMPLOYED,OTHER,5000,0.27,619.0,1,0,5,1,0,0,7,0.39,0,0.03,0,0,MASTERS,MALE,MARRIED,0,DSA
CUST000194,2022-08-21,60,15282.0,SELF-EMPLOYED,OTHER,20000,0.44,558.0,2,0,7,0,2,0,6,0.22,1,0.38,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000195,2022-06-29,62,12737.0,SALARIED,OWN,15000,0.22,733.0,3,0,6,0,0,0,16,0.39,5,0.33,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000196,2022-04-23,31,10320.0,SALARIED,OTHER,20000,0.55,709.0,0,0,6,0,0,0,15,0.41,2,0.07,0,0,MASTERS,FEMALE,DIVORCED,1,BRANCH
CUST000197,2022-11-14,59,4381.0,SALARIED,OWN,20000,0.23,669.0,2,0,1,1,0,0,3,0.34,1,0.06,1,0,MASTERS,MALE,MARRIED,0,DSA
CUST000198,2022-02-21,63,17778.0,SALARIED,RENT,50000,0.4,729.0,1,0,7,0,0,0,9,0.36,0,0.35,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000199,2022-09-25,51,7089.0,SELF-EMPLOYED,OWN,15000,0.32,638.0,1,0,5,0,1,0,10,0.35,0,0.34,0,1,BACHELORS,MALE,MARRIED,0,DSA
CUST000200,2022-10-22,37,9635.0,SALARIED,RENT,15000,0.2,640.0,0,0,5,0,0,0,8,0.26,1,0.28,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000201,2022-04-23,53,13433.0,SALARIED,OTHER,10000,0.49,633.0,1,1,3,1,1,1,10,0.31,0,0.31,0,0,BACHELORS,MALE,DIVORCED,0,BRANCH
CUST000202,2022-04-11,52,7214.0,SELF-EMPLOYED,OTHER,15000,0.26,703.0,1,0,2,0,1,0,0,0.41,3,0.56,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000203,2022-04-23,49,6026.0,SALARIED,RENT,30000,0.09,596.0,1,0,4,0,1,0,16,0.15,2,0.2,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000204,2022-03-22,41,3504.0,SALARIED,RENT,5000,0.05,637.0,4,0,3,1,4,0,17,0.38,0,0.43,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000205,2022-07-06,41,14884.0,SELF-EMPLOYED,OWN,50000,0.22,689.0,1,1,2,0,1,1,3,0.05,0,0.19,0,1,BACHELORS,FEMALE,DIVORCED,0,ONLINE
CUST000206,2022-04-23,60,9819.0,SELF-EMPLOYED,RENT,50000,0.56,615.0,2,0,5,1,0,0,14,0.2,0,0.18,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000207,2022-01-02,43,23709.0,SELF-EMPLOYED,RENT,15000,0.54,642.0,1,1,3,0,1,0,17,0.27,1,0.18,0,0,MASTERS,MALE,SINGLE,1,ONLINE
CUST000208,2022-05-10,26,8023.0,SALARIED,OWN,15000,0.24,564.0,1,0,8,0,0,0,6,0.24,0,0.23,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000209,2022-08-08,42,8314.0,SELF-EMPLOYED,OWN,10000,0.29,705.0,1,0,6,0,1,0,0,0.35,0,0.34,0,0,MASTERS,MALE,DIVORCED,0,DSA
CUST000210,2022-02-23,58,9738.0,SALARIED,OWN,10000,0.28,641.0,0,0,5,0,0,0,13,0.1,2,0.43,0,1,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000211,2022-12-09,57,12973.0,SALARIED,RENT,5000,0.15,620.0,2,0,9,0,1,0,11,0.31,1,0.45,0,0,BACHELORS,FEMALE,MARRIED,1,ONLINE
CUST000212,2022-08-12,28,10119.0,SELF-EMPLOYED,OWN,15000,0.21,610.0,1,0,5,1,1,0,8,0.17,3,0.05,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000213,2022-08-13,61,14449.0,SALARIED,OWN,5000,0.5,654.0,0,0,5,0,0,0,14,0.34,3,0.4,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000214,2022-05-06,55,8086.0,SELF-EMPLOYED,OWN,20000,0.43,596.0,2,0,1,0,1,0,10,0.14,0,0.19,1,0,BACHELORS,FEMALE,MARRIED,1,DSA
CUST000215,2022-05-10,31,6474.0,SALARIED,RENT,15000,0.39,772.0,2,1,4,0,0,0,1,0.29,0,0.04,0,0,OTHER,MALE,SINGLE,0,DSA
CUST000216,2022-02-22,44,4807.0,SALARIED,RENT,10000,0.15,556.0,1,0,2,0,0,0,18,0.39,1,0.47,0,0,MASTERS,FEMALE,DIVORCED,0,BRANCH
CUST000217,2022-06-21,41,3106.0,SELF-EMPLOYED,RENT,15000,0.37,652.0,2,0,3,1,1,0,8,0.18,3,0.33,0,0,MASTERS,MALE,DIVORCED,0,DSA
CUST000218,2022-08-06,22,9928.0,SALARIED,RENT,50000,0.05,680.0,3,2,3,0,2,0,7,0.25,5,0.38,0,0,MASTERS,MALE,SINGLE,1,ONLINE
CUST000219,2022-06-09,60,10796.0,SALARIED,OWN,20000,0.48,636.0,0,0,4,0,0,0,3,0.24,2,0.18,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000220,2022-07-17,39,9474.0,SALARIED,OWN,15000,0.39,686.0,1,0,7,0,0,0,11,0.21,3,0.06,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000221,2022-09-04,59,16974.0,SELF-EMPLOYED,RENT,20000,0.15,635.0,0,1,5,0,0,0,19,0.24,1,0.03,0,0,MASTERS,FEMALE,SINGLE,0,DSA
CUST000222,2022-11-20,48,16912.0,SALARIED,OWN,20000,0.59,752.0,2,0,1,0,2,0,15,0.09,2,0.25,1,0,OTHER,MALE,SINGLE,1,BRANCH
CUST000223,2022-07-22,37,10661.0,SALARIED,OWN,30000,0.08,619.0,1,0,5,0,1,0,16,0.3,1,0.16,0,0,BACHELORS,MALE,MARRIED,1,ONLINE
CUST000224,2022-07-03,26,4824.0,SALARIED,RENT,10000,0.43,557.0,3,0,7,1,0,0,12,0.22,1,0.39,0,0,OTHER,FEMALE,MARRIED,0,DSA
CUST000225,2022-05-03,39,9733.0,SELF-EMPLOYED,OWN,30000,0.43,610.0,1,0,3,0,0,0,14,0.24,0,0.29,0,0,BACHELORS,FEMALE,MARRIED,1,ONLINE
CUST000226,2022-09-12,58,9601.0,SELF-EMPLOYED,RENT,15000,0.16,694.0,0,1,3,0,0,1,15,0.34,2,0.27,0,0,BACHELORS,MALE,DIVORCED,1,ONLINE
CUST000227,2022-10-21,48,9371.0,SELF-EMPLOYED,OWN,30000,0.34,669.0,5,0,5,0,0,0,17,0.19,1,0.23,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000228,2022-10-07,22,9209.0,SALARIED,RENT,10000,0.1,713.0,0,0,2,0,0,0,1,0.26,1,0.23,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000229,2022-11-21,58,9386.0,SALARIED,OWN,30000,0.05,700.0,2,0,3,0,1,0,17,0.05,1,0.43,0,0,BACHELORS,FEMALE,SINGLE,1,BRANCH
CUST000230,2022-04-08,57,10454.0,SALARIED,OWN,50000,0.19,643.0,1,0,2,0,0,0,12,0.45,1,0.16,0,0,MASTERS,MALE,MARRIED,0,DSA
CUST000231,2022-07-17,24,9458.0,SALARIED,OWN,10000,0.26,651.0,3,0,4,0,3,0,0,0.38,0,0.06,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000232,2022-08-28,42,12833.0,SALARIED,RENT,50000,0.45,656.0,2,1,3,0,2,0,1,0.22,0,0.16,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000233,2022-05-24,46,13441.0,SELF-EMPLOYED,OTHER,5000,0.36,769.0,1,1,4,0,1,1,17,0.44,0,0.37,0,0,OTHER,FEMALE,MARRIED,1,DSA
CUST000234,2022-04-07,63,8357.0,SELF-EMPLOYED,OWN,10000,0.36,710.0,0,0,2,0,0,0,16,0.29,1,0.36,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000235,2022-07-20,56,17084.0,SALARIED,RENT,15000,0.2,770.0,3,1,3,0,3,1,9,0.05,0,0.24,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000236,2022-05-04,33,8080.0,SALARIED,RENT,50000,0.27,717.0,2,0,1,1,1,0,18,0.17,1,0.1,1,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000237,2022-07-06,52,5529.0,SELF-EMPLOYED,OTHER,15000,0.21,672.0,0,1,3,0,0,1,17,0.3,2,0.29,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000238,2022-11-22,37,13523.0,SALARIED,RENT,15000,0.17,624.0,5,0,5,0,1,0,11,0.2,1,0.32,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000239,2022-12-15,61,8730.0,SALARIED,OWN,20000,0.26,685.0,5,0,3,0,3,0,0,0.2,1,0.33,0,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST000240,2022-09-16,56,13285.0,SALARIED,RENT,50000,0.36,672.0,3,0,5,1,1,0,8,0.29,1,0.19,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000241,2022-05-28,39,3000.0,SALARIED,RENT,20000,0.26,670.0,4,0,6,0,2,0,12,0.34,0,0.63,0,1,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000242,2022-09-09,55,17570.0,SELF-EMPLOYED,OWN,10000,0.3,665.0,7,0,7,0,1,0,2,0.17,1,0.14,0,0,BACHELORS,MALE,DIVORCED,0,BRANCH
CUST000243,2022-12-12,60,14689.0,SALARIED,OWN,15000,0.45,572.0,0,1,3,1,0,0,17,0.44,1,0.29,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000244,2022-05-27,48,5998.0,SALARIED,OTHER,5000,0.27,738.0,3,0,8,0,3,0,8,0.23,2,0.22,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST000245,2022-05-28,21,6085.0,SALARIED,OTHER,20000,0.15,672.0,1,0,1,0,0,0,11,0.25,0,0.24,1,0,OTHER,FEMALE,MARRIED,1,DSA
CUST000246,2022-12-18,62,18689.0,SELF-EMPLOYED,RENT,10000,0.43,604.0,1,0,3,0,1,0,15,0.24,1,0.26,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000247,2022-07-18,38,9050.0,SALARIED,OTHER,10000,0.39,699.0,2,0,2,0,0,0,15,0.12,0,0.4,0,1,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000248,2022-11-04,60,8663.0,SALARIED,RENT,30000,0.4,632.0,3,0,3,1,1,0,18,0.18,1,0.46,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST000249,2022-05-08,53,3000.0,SELF-EMPLOYED,OWN,15000,0.44,703.0,1,0,4,0,1,0,17,0.1,1,0.02,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000250,2022-02-08,32,10597.0,SELF-EMPLOYED,OWN,15000,0.42,719.0,2,1,2,0,2,0,4,0.11,0,0.71,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000251,2022-12-04,28,11089.0,SELF-EMPLOYED,OWN,15000,0.35,726.0,1,0,4,0,1,0,11,0.15,0,0.39,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000252,2022-12-26,44,14862.0,SELF-EMPLOYED,OWN,5000,0.71,667.0,2,0,5,0,0,0,8,0.21,2,0.8,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000253,2022-05-09,36,6404.0,SALARIED,OWN,15000,0.16,654.0,0,0,4,0,0,0,3,0.16,1,0.31,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000254,2022-09-24,24,5919.0,SALARIED,RENT,15000,0.26,644.0,2,1,7,1,2,0,14,0.2,2,0.25,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST000255,2022-05-31,58,13804.0,SALARIED,RENT,30000,0.5,639.0,0,0,4,0,0,0,8,0.26,1,0.27,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000256,2022-10-25,64,16027.0,SALARIED,RENT,15000,0.37,674.0,5,0,3,1,3,0,8,0.17,4,0.1,0,0,BACHELORS,FEMALE,DIVORCED,0,DSA
CUST000257,2022-04-09,47,5715.0,SELF-EMPLOYED,RENT,15000,0.46,665.0,3,0,3,0,2,0,13,0.25,0,0.39,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000258,2022-09-20,29,16326.0,SELF-EMPLOYED,OTHER,20000,0.38,634.0,3,0,1,0,3,0,18,0.41,2,0.15,1,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000259,2022-09-09,36,12150.0,SELF-EMPLOYED,RENT,20000,0.56,618.0,1,0,3,0,0,0,15,0.19,3,0.12,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000260,2022-05-24,32,16367.0,SALARIED,RENT,20000,0.2,670.0,2,0,4,0,2,0,8,0.22,2,0.35,0,1,BACHELORS,MALE,MARRIED,1,BRANCH
CUST000261,2022-12-12,51,11719.0,SELF-EMPLOYED,OWN,50000,0.55,653.0,2,1,4,0,0,0,5,0.29,4,0.3,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000262,2022-04-22,44,3000.0,SELF-EMPLOYED,OWN,20000,0.53,618.0,1,0,6,1,1,0,13,0.34,0,0.09,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST000263,2022-03-01,34,11392.0,SALARIED,OTHER,15000,0.17,717.0,2,0,4,0,1,0,17,0.2,2,0.43,0,1,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000264,2022-01-02,45,16241.0,SELF-EMPLOYED,OWN,30000,0.44,764.0,1,1,4,0,0,1,6,0.17,1,0.14,0,0,BACHELORS,FEMALE,MARRIED,1,ONLINE
CUST000265,2022-10-31,54,8425.0,SALARIED,RENT,15000,0.34,723.0,0,0,5,0,0,0,14,0.32,1,0.25,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000266,2022-09-11,23,10448.0,SALARIED,OWN,10000,0.26,639.0,2,0,2,0,0,0,7,0.33,2,0.33,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000267,2022-05-20,44,11295.0,SALARIED,RENT,15000,0.07,672.0,2,0,6,0,1,0,9,0.18,0,0.23,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000268,2022-02-06,62,3000.0,SALARIED,OTHER,10000,0.2,752.0,0,0,3,0,0,0,0,0.28,2,0.55,0,0,OTHER,FEMALE,MARRIED,0,DSA
CUST000269,2022-06-09,29,18685.0,SALARIED,OWN,10000,0.46,616.0,1,0,3,0,1,0,7,0.37,2,0.37,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000270,2022-01-09,46,8394.0,SALARIED,RENT,10000,0.47,714.0,2,0,3,0,1,0,15,0.41,1,0.17,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000271,2022-08-21,40,14023.0,SELF-EMPLOYED,OWN,5000,0.32,603.0,1,0,7,0,0,0,3,0.37,1,0.08,0,0,MASTERS,MALE,SINGLE,0,DSA
CUST000272,2022-04-09,60,11653.0,SALARIED,OWN,30000,0.47,759.0,1,0,6,0,0,0,17,0.29,3,0.31,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000273,2022-05-27,30,17030.0,SELF-EMPLOYED,OWN,30000,0.49,653.0,0,0,5,0,0,0,2,0.21,0,0.19,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000274,2022-10-31,39,13624.0,SALARIED,RENT,15000,0.37,786.0,3,0,4,0,3,0,18,0.22,1,0.21,0,0,BACHELORS,MALE,DIVORCED,1,BRANCH
CUST000275,2022-07-27,23,11060.0,SALARIED,OWN,30000,0.24,761.0,0,0,5,0,0,0,5,0.24,1,0.23,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST000276,2022-05-11,44,8426.0,SALARIED,RENT,10000,0.42,670.0,2,1,4,0,2,0,5,0.26,1,0.51,0,0,MASTERS,MALE,DIVORCED,0,ONLINE
CUST000277,2022-06-01,25,15191.0,SALARIED,OWN,30000,0.42,639.0,2,1,4,0,2,0,8,0.33,3,0.33,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000278,2022-02-23,23,4506.0,SALARIED,OWN,15000,0.45,685.0,3,0,3,0,1,0,0,0.22,1,0.38,0,0,MASTERS,MALE,SINGLE,1,ONLINE
CUST000279,2022-04-30,47,14584.0,SALARIED,RENT,5000,0.48,666.0,3,0,3,0,3,0,10,0.22,3,0.34,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000280,2022-06-10,36,7604.0,SALARIED,OWN,10000,0.15,655.0,3,0,3,0,1,0,11,0.33,1,0.51,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000281,2022-04-26,35,17009.0,SALARIED,OWN,15000,0.27,592.0,5,0,4,1,3,0,9,0.12,2,0.08,0,0,MASTERS,FEMALE,SINGLE,0,DSA
CUST000282,2022-03-16,55,12645.0,SELF-EMPLOYED,OWN,5000,0.07,649.0,1,0,7,1,1,0,11,0.29,1,0.39,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000283,2022-04-23,32,14576.0,SALARIED,RENT,15000,0.46,619.0,3,0,2,0,2,0,0,0.26,0,0.33,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000284,2022-04-14,61,12328.0,SALARIED,RENT,5000,0.32,703.0,4,0,4,0,1,0,3,0.24,2,0.44,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST000285,2022-12-06,64,4990.0,SALARIED,OWN,10000,0.41,725.0,1,2,6,0,1,0,4,0.16,2,0.1,0,1,OTHER,FEMALE,DIVORCED,0,BRANCH
CUST000286,2022-09-11,46,8557.0,SALARIED,OWN,10000,0.13,712.0,2,0,4,0,0,0,2,0.21,1,0.14,0,1,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000287,2022-08-15,54,14690.0,SALARIED,OWN,50000,0.56,692.0,1,0,5,0,1,0,10,0.3,3,0.71,0,1,MASTERS,FEMALE,DIVORCED,0,ONLINE
