cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,salary_credit_3m
CUST000099,22,M,Divorced,Post Graduate,Salaried,24957,Owned,Alejandroshire,New Mexico,APP000099,2022-10-05,Auto Loan,DSA,144184,36,ACC000099,2022-09-30,154805,4720.4,879,2,2,2,1,0,0,0,0.16,1,2022-12-31,16.94,2,0,0.85,0,2
CUST000100,49,M,Single,High School,Self-employed,32510,Owned,Garychester,West Virginia,APP000100,2022-04-28,Credit Card,Mobile,371080,24,ACC000100,2021-11-12,272258,17295.24,844,7,3,1,4,0,0,0,0.51,0,2022-12-31,10.44,0,0,0.84,0,1
CUST000101,44,F,Divorced,Graduate,Unemployed,19083,Owned,East Patriciafort,South Dakota,APP000101,2022-10-05,Home Loan,Mobile,300000,180,ACC000101,2022-09-30,68030,3409.79,421,4,3,1,1,0,0,0,0.91,1,2022-12-31,63.37,1,0,0.93,0,0
CUST000102,56,F,Divorced,Graduate,Salaried,13216,Rented,Alexandraville,California,APP000102,2022-06-11,Credit Card,Mobile,327505,48,ACC000102,2020-10-31,169085,8464.54,303,8,4,2,1,0,0,0,0.16,0,2022-12-31,26.51,2,0,0.98,0,1
CUST000103,65,F,Divorced,Post Graduate,Salaried,41517,Owned,North Toddstad,Indiana,APP000103,2022-07-25,Credit Card,DSA,320431,60,ACC000103,2020-09-14,199673,6966.95,899,8,2,1,1,0,0,0,0.14,1,2022-12-31,16.03,0,0,1.17,0,1
CUST000104,37,F,Married,Post Graduate,Unemployed,17740,Parental,Lake Johnny,Massachusetts,APP000104,2022-09-06,Credit Card,Branch,98992,12,ACC000104,2022-01-18,152967,8749.08,429,2,1,1,3,0,0,0,0.0,0,2022-12-31,43.73,0,0,0.76,0,0
CUST000105,38,M,Single,Post Graduate,Self-employed,30307,Owned,Davisville,Mississippi,APP000105,2022-02-03,Home Loan,Mobile,300000,180,ACC000105,2020-11-17,14588,3409.79,625,4,2,2,3,0,0,0,0.79,1,2022-12-31,14.32,1,1,1.0,0,3
CUST000106,55,M,Married,Post Graduate,Salaried,45027,Parental,North Jeffrey,Georgia,APP000106,2022-09-14,Home Loan,DSA,300000,180,ACC000106,2022-07-26,274063,3409.79,528,8,1,1,1,0,0,0,0.64,0,2022-12-31,85.36,0,0,0.62,0,3
CUST000107,22,M,Divorced,Post Graduate,Unemployed,47123,Rented,Port Nicholas,Montana,APP000107,2022-09-22,Personal Loan,Branch,137398,24,ACC000107,2021-11-19,146357,6403.82,443,6,3,0,3,1,1,0,0.69,0,2022-12-31,12.35,1,0,0.6,0,0
CUST000108,57,F,Married,High School,Salaried,44749,Rented,East Ericamouth,Utah,APP000108,2022-08-06,Home Loan,Branch,376232,180,ACC000108,2022-08-01,271314,4276.24,834,5,3,1,2,0,0,0,0.01,0,2022-12-31,59.2,2,0,0.62,0,1
CUST000109,67,F,Divorced,Post Graduate,Salaried,29061,Owned,Johnsonhaven,Wisconsin,APP000109,2022-04-19,Personal Loan,DSA,23006,12,ACC000109,2020-11-12,224125,2033.31,847,3,3,1,0,0,0,0,0.76,1,2022-12-31,47.27,2,0,0.87,0,1
CUST000110,36,M,Single,Graduate,Salaried,12884,Parental,New Laurahaven,Utah,APP000110,2022-11-17,Auto Loan,Online,128053,36,ACC000110,2022-08-02,92179,4192.29,414,9,2,0,0,0,0,0,0.76,1,2022-12-31,67.12,1,0,0.93,0,3
CUST000111,32,M,Married,Post Graduate,Unemployed,15253,Owned,Port Andre,West Virginia,APP000111,2022-09-13,Personal Loan,Branch,366537,36,ACC000111,2022-06-26,250783,11999.95,383,1,1,1,1,0,0,0,0.63,1,2022-12-31,37.89,1,1,0.6,0,0
CUST000112,66,F,Single,Graduate,Unemployed,8108,Parental,Port Michael,Idaho,APP000112,2022-08-22,Home Loan,Mobile,300000,180,ACC000112,2021-12-05,98010,3409.79,738,4,3,2,3,0,0,1,0.83,1,2022-12-31,23.18,2,0,0.84,0,0
CUST000113,67,F,Single,Graduate,Self-employed,17720,Rented,Theodoreshire,South Dakota,APP000113,2022-11-26,Credit Card,Mobile,307768,24,ACC000113,2022-09-06,252579,14344.4,449,6,3,1,2,0,0,0,0.17,0,2022-12-31,93.46,1,0,0.62,0,3
CUST000114,69,F,Divorced,Post Graduate,Self-employed,44302,Owned,Moorestad,Kansas,APP000114,2022-08-23,Credit Card,DSA,152171,36,ACC000114,2022-06-02,25954,4981.88,565,5,3,2,4,0,0,0,0.29,0,2022-12-31,81.31,2,0,0.99,0,1
CUST000115,28,F,Divorced,Post Graduate,Salaried,25685,Parental,Lake Monique,Delaware,APP000115,2022-11-19,Credit Card,Online,108858,12,ACC000115,2022-11-14,43610,9621.05,593,5,1,1,3,0,0,0,0.86,0,2022-12-31,83.13,0,0,0.98,0,3
CUST000116,50,M,Married,High School,Salaried,29452,Owned,Lake Manuelhaven,North Carolina,APP000116,2022-09-18,Credit Card,Mobile,204037,24,ACC000116,2021-11-27,88778,9509.72,346,1,1,1,1,0,0,0,0.48,0,2022-12-31,31.27,3,0,1.07,0,2
CUST000117,66,M,Married,Post Graduate,Unemployed,24121,Parental,West Tanyamouth,Delaware,APP000117,2022-11-27,Credit Card,DSA,360358,48,ACC000117,2022-07-21,216976,9313.64,711,9,2,1,0,0,0,0,0.57,1,2022-12-31,13.3,0,1,0.93,0,0
CUST000118,51,M,Divorced,High School,Salaried,38774,Rented,West Blake,Indiana,APP000118,2022-05-07,Credit Card,Mobile,406937,12,ACC000118,2022-03-15,240612,35965.77,460,2,2,1,1,0,0,0,0.13,0,2022-12-31,35.78,0,0,0.97,0,1
CUST000119,63,F,Married,Graduate,Self-employed,32026,Rented,South Maria,South Carolina,APP000119,2022-10-15,Personal Loan,DSA,14636,12,ACC000119,2021-06-20,162933,1293.55,604,7,3,1,1,0,0,0,0.33,0,2022-12-31,55.65,1,0,0.77,0,3
CUST000120,65,M,Divorced,High School,Self-employed,20699,Rented,Port Nicolechester,Mississippi,APP000120,2022-08-09,Personal Loan,Branch,242885,12,ACC000120,2021-11-22,221855,21466.58,608,1,1,1,4,0,0,0,0.6,0,2022-12-31,37.77,0,0,0.65,0,3
CUST000121,64,M,Divorced,Graduate,Unemployed,34500,Parental,Mariahfort,Mississippi,APP000121,2022-05-15,Auto Loan,Branch,150000,36,ACC000121,2020-11-06,230189,4910.81,525,8,5,1,2,0,0,0,0.47,1,2022-12-31,80.37,1,1,1.04,0,0
CUST000122,61,M,Married,High School,Salaried,41046,Owned,Lake Jeffrey,New York,APP000122,2022-10-27,Auto Loan,Mobile,150000,60,ACC000122,2021-08-16,70244,3261.36,593,3,3,0,3,0,0,0,0.39,0,2022-12-31,33.08,0,0,0.97,0,2
CUST000123,59,F,Married,High School,Unemployed,35533,Rented,Manningfurt,South Carolina,APP000123,2022-08-08,Home Loan,Branch,432206,180,ACC000123,2022-02-15,276696,4912.44,554,7,5,1,1,0,0,0,0.97,0,2022-12-31,92.05,1,0,1.16,0,0
CUST000124,59,F,Married,Post Graduate,Unemployed,36893,Owned,Kimmouth,Oregon,APP000124,2022-09-05,Auto Loan,Online,150000,24,ACC000124,2022-02-12,208535,6991.18,678,9,5,1,1,0,0,0,0.43,0,2022-12-31,48.87,0,0,1.19,0,0
CUST000125,55,F,Single,High School,Unemployed,41169,Parental,Lake Lori,North Carolina,APP000125,2022-07-24,Home Loan,Online,323440,180,ACC000125,2021-04-14,111774,3676.21,873,7,3,1,2,0,0,0,0.18,0,2022-12-31,81.57,0,0,1.11,0,0
CUST000126,59,F,Divorced,Post Graduate,Salaried,9271,Rented,North Nicoleview,Montana,APP000126,2022-11-13,Auto Loan,Online,150000,48,ACC000126,2022-07-12,131667,3876.83,601,6,1,2,4,0,0,0,0.3,0,2022-12-31,26.52,0,0,1.19,1,3
CUST000127,24,F,Married,Post Graduate,Unemployed,9661,Parental,Elizabethmouth,Rhode Island,APP000127,2022-08-13,Auto Loan,Branch,150000,24,ACC000127,2022-08-08,41137,6991.18,550,1,1,0,0,0,0,0,0.67,0,2022-12-31,44.97,2,1,0.99,0,0
CUST000128,36,M,Single,Graduate,Self-employed,45818,Parental,Cindymouth,Kansas,APP000128,2022-03-12,Home Loan,Mobile,300000,180,ACC000128,2020-08-25,170900,3409.79,882,3,1,2,4,0,0,0,0.47,0,2022-12-31,69.46,0,0,0.66,0,2
CUST000129,39,F,Married,Graduate,Salaried,36566,Parental,Trevorburgh,Mississippi,APP000129,2022-09-09,Credit Card,Branch,210361,36,ACC000129,2022-02-21,289986,6886.95,366,3,2,1,0,0,0,0,0.03,0,2022-12-31,21.76,5,0,0.65,0,2
CUST000130,26,M,Divorced,High School,Unemployed,29699,Rented,Port Christopher,Arizona,APP000130,2022-09-10,Credit Card,Branch,148341,36,ACC000130,2020-07-13,174507,4856.49,793,5,1,2,3,0,0,0,0.26,0,2022-12-31,21.28,1,0,1.08,0,0
CUST000131,25,F,Married,Graduate,Self-employed,48467,Parental,New Eddiebury,Massachusetts,APP000131,2022-10-24,Personal Loan,Branch,301360,36,ACC000131,2022-01-17,148934,9866.14,727,3,2,0,3,0,0,1,0.51,1,2022-12-31,92.41,0,0,0.74,0,3
CUST000132,59,F,Married,Graduate,Unemployed,37369,Rented,Hernandezton,Arkansas,APP000132,2022-08-04,Credit Card,Online,269763,36,ACC000132,2022-07-30,202930,8831.69,346,3,1,2,4,0,0,0,0.43,0,2022-12-31,70.74,3,0,0.64,0,0
CUST000133,54,F,Single,Graduate,Salaried,32969,Rented,Wagnerville,Indiana,APP000133,2022-02-26,Personal Loan,Branch,479854,24,ACC000133,2021-03-10,215700,22364.96,590,7,5,1,2,0,0,0,0.07,0,2022-12-31,13.49,0,1,0.88,0,3
CUST000134,40,M,Single,Post Graduate,Self-employed,44572,Owned,Moraport,Illinois,APP000134,2022-09-28,Personal Loan,Mobile,470902,24,ACC000134,2022-05-24,2235,21947.72,424,1,1,1,3,0,0,0,0.45,1,2022-12-31,43.9,0,1,0.79,0,3
CUST000135,49,F,Married,Post Graduate,Self-employed,26820,Parental,New Jimmyview,South Dakota,APP000135,2022-11-18,Personal Loan,Mobile,280536,36,ACC000135,2021-03-11,193451,9184.39,418,4,2,2,2,0,0,0,0.3,0,2022-12-31,46.85,0,0,0.95,0,1
CUST000136,54,F,Divorced,High School,Self-employed,21199,Rented,New Tinafurt,Mississippi,APP000136,2022-03-23,Credit Card,DSA,66408,12,ACC000136,2022-01-11,250723,5869.25,652,2,1,1,2,0,0,0,0.99,1,2022-12-31,73.24,2,1,0.96,0,3
CUST000137,42,F,Divorced,Graduate,Self-employed,23422,Parental,East Marc,New York,APP000137,2022-12-15,Personal Loan,Online,187122,48,ACC000137,2022-05-06,251455,4836.27,727,2,2,2,0,0,0,0,0.63,0,2022-12-31,31.32,0,0,1.01,0,1
CUST000138,45,M,Single,Graduate,Self-employed,32454,Rented,Lake Maria,Iowa,APP000138,2022-08-05,Auto Loan,Online,150000,48,ACC000138,2021-03-27,131355,3876.83,427,5,2,1,3,0,0,0,0.42,1,2022-12-31,25.67,1,0,0.95,0,2
CUST000139,69,F,Divorced,High School,Unemployed,33608,Parental,Robinfort,Connecticut,APP000139,2022-11-02,Auto Loan,Online,150000,48,ACC000139,2021-07-24,275379,3876.83,513,2,2,1,2,0,0,0,0.75,0,2022-12-31,16.87,1,1,0.83,0,0
CUST000140,53,F,Married,Graduate,Salaried,31504,Parental,Lake Steventown,Ohio,APP000140,2022-05-17,Auto Loan,DSA,150000,24,ACC000140,2022-05-12,275356,6991.18,452,4,3,2,0,0,0,0,0.7,0,2022-12-31,46.41,0,0,0.61,0,2
CUST000141,63,M,Divorced,High School,Unemployed,25978,Rented,Rhondafurt,Oklahoma,APP000141,2022-07-17,Personal Loan,DSA,207806,24,ACC000141,2021-10-13,100058,9685.39,618,3,3,0,4,0,0,1,0.15,0,2022-12-31,68.52,0,1,1.14,0,0
CUST000142,51,M,Divorced,High School,Salaried,41174,Owned,West Crystalmouth,West Virginia,APP000142,2022-07-15,Home Loan,Online,477054,180,ACC000142,2021-06-19,40913,5422.18,412,1,1,2,1,0,0,0,0.49,0,2022-12-31,14.95,0,0,0.8,0,3
CUST000143,35,M,Divorced,High School,Salaried,40646,Owned,Wellsview,Rhode Island,APP000143,2022-11-02,Personal Loan,Mobile,155731,48,ACC000143,2021-01-23,282543,4024.95,629,4,3,2,0,0,0,0,0.57,0,2022-12-31,87.79,1,1,0.9,1,2
CUST000144,47,M,Single,Post Graduate,Salaried,20893,Parental,Bryantberg,North Carolina,APP000144,2022-07-29,Home Loan,Branch,496850,180,ACC000144,2021-12-20,261195,5647.18,390,9,1,0,0,0,0,0,0.93,0,2022-12-31,47.6,1,1,0.93,0,2
CUST000145,63,F,Married,High School,Salaried,11962,Owned,Jacksonborough,South Carolina,APP000145,2022-09-28,Credit Card,DSA,466327,24,ACC000145,2020-07-09,94619,21734.49,486,9,2,1,4,0,0,0,0.89,0,2022-12-31,30.38,0,0,0.79,0,2
CUST000146,23,M,Divorced,High School,Unemployed,7632,Owned,Harrisport,Virginia,APP000146,2022-10-29,Auto Loan,Mobile,150000,60,ACC000146,2022-08-01,16484,3261.36,858,9,3,0,4,0,0,0,0.04,0,2022-12-31,17.98,0,1,0.79,0,0
CUST000147,51,M,Single,Graduate,Salaried,7343,Parental,Lake Ashley,Michigan,APP000147,2022-09-28,Personal Loan,Online,59496,12,ACC000147,2022-08-02,46924,5258.36,515,9,5,1,3,0,0,0,0.13,0,2022-12-31,25.54,1,1,0.76,0,2
CUST000148,24,M,Divorced,Graduate,Unemployed,41915,Parental,West Tiffany,Wyoming,APP000148,2022-09-22,Personal Loan,DSA,402503,12,ACC000148,2022-07-22,250130,35573.88,485,8,4,1,0,0,0,0,0.08,1,2022-12-31,89.44,1,0,0.75,0,0
CUST000149,30,M,Divorced,High School,Salaried,42619,Owned,Youngville,New York,APP000149,2022-12-15,Personal Loan,Branch,157272,24,ACC000149,2020-09-12,140581,7330.11,524,4,1,2,1,0,0,0,0.13,0,2022-12-31,64.25,0,0,0.62,0,2
CUST000150,59,F,Single,Graduate,Unemployed,36377,Owned,Colemanville,Minnesota,APP000150,2022-02-28,Home Loan,DSA,300000,180,ACC000150,2020-11-18,238716,3409.79,323,8,1,0,4,0,0,0,0.57,0,2022-12-31,53.92,0,1,1.17,1,0
CUST000151,61,M,Married,High School,Self-employed,41871,Rented,Port Joyce,Mississippi,APP000151,2022-10-22,Home Loan,Mobile,372405,180,ACC000151,2022-04-12,67672,4232.74,729,8,2,1,0,0,0,0,0.76,0,2022-12-31,65.85,1,1,0.96,0,2
CUST000152,24,F,Divorced,Graduate,Unemployed,5772,Owned,Susanfort,New Mexico,APP000152,2022-10-02,Auto Loan,Mobile,150000,60,ACC000152,2021-09-02,148595,3261.36,887,1,1,0,2,0,0,0,0.39,0,2022-12-31,47.03,2,0,0.66,1,0
CUST000153,58,F,Single,Graduate,Salaried,5863,Rented,West Stevenville,Nebraska,APP000153,2022-12-07,Personal Loan,Branch,220397,24,ACC000153,2022-05-22,100046,10272.23,507,3,3,1,1,0,0,0,0.17,0,2022-12-31,72.05,2,0,0.96,0,3
CUST000154,65,F,Married,High School,Salaried,43844,Rented,Tiffanybury,Illinois,APP000154,2022-10-23,Credit Card,Mobile,398996,60,ACC000154,2022-09-21,223541,8675.14,454,5,4,2,1,0,0,0,0.01,0,2022-12-31,14.06,2,1,0.74,0,1
CUST000155,38,M,Married,Graduate,Unemployed,47342,Rented,North Davidhaven,Kentucky,APP000155,2022-06-24,Credit Card,Mobile,229669,24,ACC000155,2022-04-20,211581,10704.38,681,8,5,2,0,1,0,0,0.12,0,2022-12-31,58.11,1,0,0.79,0,0
CUST000156,25,M,Divorced,Graduate,Salaried,14509,Parental,Barbaraborough,North Dakota,APP000156,2022-11-28,Credit Card,Online,290144,36,ACC000156,2022-11-23,223216,9498.94,475,8,5,0,2,0,0,0,0.74,0,2022-12-31,23.48,1,1,1.08,0,2
CUST000157,63,M,Single,Graduate,Self-employed,6492,Parental,Markfort,West Virginia,APP000157,2022-05-31,Credit Card,DSA,300595,24,ACC000157,2020-11-02,70564,14010.08,482,9,4,2,4,0,0,0,0.07,0,2022-12-31,20.21,1,0,1.13,0,2
CUST000158,34,M,Single,Post Graduate,Unemployed,29901,Owned,South Scottview,Minnesota,APP000158,2022-08-05,Personal Loan,Branch,201913,60,ACC000158,2022-03-31,74554,4390.08,386,5,3,1,3,0,0,0,1.0,0,2022-12-31,39.06,2,0,1.02,0,0
CUST000159,21,M,Married,Post Graduate,Unemployed,17846,Rented,Port Kristen,Minnesota,APP000159,2022-03-22,Credit Card,Mobile,30017,12,ACC000159,2022-03-11,191031,2652.95,876,5,1,0,4,1,0,0,0.6,0,2022-12-31,17.8,0,0,1.16,0,0
CUST000160,53,F,Single,Graduate,Unemployed,5443,Owned,South Sandra,Delaware,APP000160,2022-08-21,Home Loan,Online,300000,180,ACC000160,2022-05-30,149881,3409.79,806,4,2,0,1,0,0,0,0.64,0,2022-12-31,18.0,0,1,1.14,1,0
CUST000161,33,M,Single,Graduate,Self-employed,33236,Rented,Deborahport,Idaho,APP000161,2022-07-28,Auto Loan,DSA,30158,48,ACC000161,2021-12-22,69811,779.45,609,3,1,2,2,0,0,0,0.49,0,2022-12-31,36.47,2,0,0.93,0,3
CUST000162,35,M,Single,Post Graduate,Self-employed,9539,Owned,New Haroldton,Wyoming,APP000162,2022-08-16,Auto Loan,Branch,16986,24,ACC000162,2022-05-02,242936,791.68,839,2,2,2,4,0,0,0,0.13,0,2022-12-31,93.26,0,0,1.14,0,3
CUST000163,23,M,Married,High School,Self-employed,34856,Parental,South Jeremy,Oregon,APP000163,2022-11-25,Home Loan,Mobile,375328,180,ACC000163,2022-05-03,72205,4265.97,599,3,3,1,2,1,0,0,0.87,1,2022-12-31,24.9,2,0,0.93,0,1
CUST000164,23,F,Single,High School,Salaried,43564,Parental,East Julia,Connecticut,APP000164,2022-10-29,Auto Loan,Branch,150000,24,ACC000164,2022-03-01,71897,6991.18,837,8,5,0,2,0,0,0,0.94,0,2022-12-31,11.46,2,0,0.66,0,1
CUST000165,44,M,Divorced,Graduate,Salaried,42703,Parental,Blankenshipside,Georgia,APP000165,2022-09-17,Home Loan,Mobile,350010,180,ACC000165,2022-04-17,189047,3978.2,355,6,2,1,2,1,0,0,0.12,0,2022-12-31,74.89,0,0,1.1,0,3
CUST000166,67,F,Single,Post Graduate,Self-employed,41866,Owned,South Keithburgh,Wisconsin,APP000166,2022-02-24,Personal Loan,DSA,21721,60,ACC000166,2020-07-09,219529,472.27,367,6,1,0,2,0,0,0,0.42,0,2022-12-31,78.59,1,0,0.68,0,1
CUST000167,49,F,Married,High School,Self-employed,9414,Rented,Lake Judymouth,Utah,APP000167,2022-11-17,Auto Loan,DSA,129684,36,ACC000167,2021-04-03,110294,4245.69,405,2,2,1,2,0,0,0,0.34,0,2022-12-31,39.44,3,0,0.79,0,2
CUST000168,24,M,Divorced,Post Graduate,Salaried,24973,Parental,Aliciaville,New Jersey,APP000168,2022-06-02,Home Loan,DSA,353928,180,ACC000168,2022-03-19,166812,4022.73,513,2,2,0,1,0,0,0,0.13,0,2022-12-31,49.5,0,0,0.83,0,3
CUST000169,29,F,Married,Graduate,Self-employed,16350,Owned,New Paul,North Dakota,APP000169,2022-11-24,Personal Loan,Mobile,348428,48,ACC000169,2021-03-28,276689,9005.3,488,6,2,1,1,0,0,0,0.33,0,2022-12-31,65.23,0,0,1.08,0,2
CUST000170,46,F,Single,Post Graduate,Unemployed,19895,Rented,South Cathy,Maine,APP000170,2022-12-14,Personal Loan,Online,430689,12,ACC000170,2022-04-20,202208,38065.01,334,5,2,1,1,0,0,0,0.17,0,2022-12-31,14.09,1,0,0.65,0,0
CUST000171,69,M,Single,Graduate,Self-employed,5865,Parental,Townsendburgh,Louisiana,APP000171,2022-11-08,Auto Loan,Online,29718,48,ACC000171,2021-10-02,105311,768.08,491,8,3,2,1,0,0,1,0.05,0,2022-12-31,90.68,2,0,0.87,0,1
CUST000172,57,M,Single,Graduate,Self-employed,29228,Parental,New John,Iowa,APP000172,2022-07-22,Auto Loan,Online,101451,36,ACC000172,2022-01-13,4517,3321.38,508,5,1,1,3,0,0,0,0.38,0,2022-12-31,85.37,0,1,0.86,0,1
CUST000173,43,F,Single,High School,Salaried,7952,Parental,East Douglas,Alabama,APP000173,2022-09-05,Credit Card,DSA,95612,60,ACC000173,2022-08-31,180100,2078.84,341,4,4,0,3,1,0,0,0.25,1,2022-12-31,32.18,2,0,0.95,0,1
CUST000174,51,F,Divorced,Graduate,Unemployed,45636,Rented,West Anna,Georgia,APP000174,2022-11-22,Credit Card,Branch,201128,12,ACC000174,2022-02-21,192451,17776.03,477,8,2,1,0,0,0,0,0.22,1,2022-12-31,11.3,3,0,0.81,0,0
CUST000175,25,M,Divorced,High School,Self-employed,27740,Owned,Fischerside,Wyoming,APP000175,2022-12-15,Credit Card,Online,432958,24,ACC000175,2022-09-21,293384,20179.24,797,8,3,0,1,0,0,0,0.82,0,2022-12-31,89.34,0,0,0.95,0,3
CUST000176,61,F,Single,Post Graduate,Unemployed,5599,Parental,Deleonport,Idaho,APP000176,2022-10-11,Personal Loan,Mobile,497559,36,ACC000176,2022-04-12,114805,16289.44,587,8,3,0,4,0,0,0,0.88,0,2022-12-31,52.59,2,0,1.19,0,0
CUST000177,27,M,Single,High School,Unemployed,40441,Owned,Johnsonfurt,Vermont,APP000177,2022-09-29,Personal Loan,Branch,380631,48,ACC000177,2022-05-02,122061,9837.61,350,8,2,0,2,0,0,0,0.27,0,2022-12-31,55.85,2,0,0.64,1,0
CUST000178,27,M,Married,High School,Unemployed,15369,Rented,Port Brenda,Colorado,APP000178,2022-11-07,Home Loan,Branch,300000,180,ACC000178,2022-11-02,168509,3409.79,355,4,4,2,4,1,0,0,0.68,0,2022-12-31,68.14,2,0,1.12,0,0
CUST000179,52,M,Single,High School,Salaried,35689,Rented,Conwayport,Kansas,APP000179,2022-12-14,Credit Card,Mobile,171228,24,ACC000179,2022-12-09,174130,7980.57,634,2,1,2,0,0,0,0,0.91,1,2022-12-31,62.35,0,0,0.79,0,2
CUST000180,23,M,Divorced,Post Graduate,Unemployed,37090,Parental,Lake Nicholasland,Minnesota,APP000180,2022-06-15,Credit Card,Mobile,413475,60,ACC000180,2021-05-27,183965,8989.95,598,8,4,0,0,1,0,0,0.79,0,2022-12-31,90.23,1,0,0.88,0,0
CUST000181,43,M,Married,Graduate,Self-employed,35779,Parental,South Lauriemouth,South Carolina,APP000181,2022-09-08,Auto Loan,DSA,150000,48,ACC000181,2020-09-12,61317,3876.83,529,2,2,0,0,1,0,0,0.97,0,2022-12-31,90.26,0,0,1.04,0,2
CUST000182,28,M,Single,High School,Unemployed,18257,Parental,Port Sheryl,Pennsylvania,APP000182,2022-12-26,Credit Card,Mobile,146981,60,ACC000182,2022-09-18,76056,3195.72,511,9,2,1,2,0,0,0,0.57,0,2022-12-31,83.71,4,1,1.15,0,0
CUST000183,50,F,Divorced,Post Graduate,Salaried,22193,Owned,West Thomasside,Kansas,APP000183,2022-02-27,Home Loan,Branch,300000,180,ACC000183,2022-01-24,142367,3409.79,798,2,2,2,0,0,0,0,0.7,0,2022-12-31,64.09,0,0,0.61,0,2
CUST000184,37,M,Divorced,Post Graduate,Self-employed,27921,Parental,Lisamouth,Wyoming,APP000184,2022-07-05,Home Loan,Branch,300000,180,ACC000184,2020-08-22,51786,3409.79,626,9,5,2,0,0,0,0,0.05,0,2022-12-31,78.08,0,1,1.0,0,1
CUST000185,37,F,Divorced,High School,Self-employed,25397,Owned,Santiagohaven,Montana,APP000185,2022-09-09,Home Loan,Online,360277,180,ACC000185,2022-09-04,238796,4094.9,874,1,1,2,2,0,0,0,0.06,0,2022-12-31,67.56,0,0,0.64,1,1
CUST000186,52,M,Single,Graduate,Self-employed,9252,Owned,North Kimberly,New Hampshire,APP000186,2022-09-16,Home Loan,Mobile,300000,180,ACC000186,2022-08-06,156136,3409.79,803,3,1,0,2,0,0,0,0.78,0,2022-12-31,58.74,2,0,0.92,0,1
CUST000187,26,F,Divorced,Graduate,Self-employed,48846,Parental,Tannershire,Delaware,APP000187,2022-01-30,Auto Loan,Branch,150000,36,ACC000187,2020-11-21,248733,4910.81,500,9,5,2,2,0,0,0,0.73,0,2022-12-31,20.92,0,0,1.05,0,3
CUST000188,64,M,Married,High School,Salaried,42546,Owned,New Alexandrastad,Washington,APP000188,2022-05-04,Credit Card,DSA,317640,12,ACC000188,2022-03-05,71561,28073.55,626,7,4,0,0,0,0,0,0.23,0,2022-12-31,78.95,1,0,0.7,0,3
CUST000189,30,M,Single,High School,Salaried,24861,Parental,Arielstad,West Virginia,APP000189,2022-10-18,Personal Loan,Branch,139529,48,ACC000189,2022-06-11,161752,3606.2,723,3,2,0,3,0,0,0,0.35,0,2022-12-31,79.75,1,0,1.06,0,2
CUST000190,27,F,Married,High School,Salaried,8766,Owned,Mossfurt,Wisconsin,APP000190,2022-03-02,Auto Loan,Online,150000,36,ACC000190,2022-02-25,246490,4910.81,514,3,3,1,2,0,0,0,0.66,0,2022-12-31,63.2,1,0,0.79,0,2
CUST000191,24,M,Divorced,Graduate,Self-employed,33863,Parental,Port Jillian,Nevada,APP000191,2022-04-01,Home Loan,Mobile,300000,180,ACC000191,2022-03-27,85821,3409.79,303,3,2,0,0,0,0,0,0.52,0,2022-12-31,79.74,1,1,0.97,0,2
CUST000192,31,F,Divorced,Post Graduate,Self-employed,43043,Rented,Claytonmouth,Kentucky,APP000192,2022-09-21,Credit Card,DSA,223934,36,ACC000192,2022-08-08,173200,7331.31,686,4,4,2,0,0,0,0,0.59,0,2022-12-31,65.38,0,0,0.99,0,1
CUST000193,28,M,Divorced,Post Graduate,Unemployed,5077,Parental,Marisaville,Montana,APP000193,2022-06-07,Auto Loan,DSA,150000,60,ACC000193,2022-06-02,219121,3261.36,592,7,1,0,4,0,0,0,0.05,0,2022-12-31,27.57,1,0,0.99,0,0
CUST000194,42,F,Married,High School,Unemployed,22014,Rented,Grimeschester,Washington,APP000194,2022-09-30,Auto Loan,DSA,70652,36,ACC000194,2022-09-14,9195,2313.06,769,2,2,0,4,0,0,0,0.85,0,2022-12-31,33.29,0,0,0.61,1,0
CUST000195,42,F,Divorced,Post Graduate,Unemployed,40327,Owned,East Kristencheste,Minnesota,APP000195,2022-12-24,Credit Card,Mobile,67645,48,ACC000195,2022-08-25,118957,1748.32,690,9,3,0,3,0,0,0,0.93,0,2022-12-31,28.24,0,0,0.69,0,0
CUST000196,60,F,Married,High School,Salaried,11523,Parental,Baileyview,Massachusetts,APP000196,2022-03-07,Personal Loan,DSA,421213,48,ACC000196,2021-09-28,123781,10886.47,680,2,1,1,4,0,0,0,0.03,0,2022-12-31,42.07,3,0,1.11,0,2
CUST000197,30,M,Single,Post Graduate,Salaried,24232,Rented,Gonzalezville,California,APP000197,2022-12-04,Auto Loan,Branch,150000,60,ACC000197,2022-03-04,99403,3261.36,871,6,3,1,2,0,0,0,0.59,1,2022-12-31,13.31,1,1,1.16,1,3
CUST000198,48,M,Married,High School,Salaried,33637,Rented,East Kyle,Vermont,APP000198,2022-11-04,Auto Loan,Online,150000,24,ACC000198,2022-09-14,195425,6991.18,886,9,5,2,1,0,0,0,0.84,0,2022-12-31,62.55,0,0,0.94,0,1
